oldUrl,oldPath,oldFamily,inOldSitemap,unchangedPathInNewSitemap,candidateTarget,candidateInNewSitemap,mappingClass,candidateSource,clearReplacementClass,clearReplacementTarget,reasonWithoutClearReplacement
https://rockbusters.net/event/beginners-climbing,/event/beginners-climbing,/event,true,false,/trips/beginner-climbing-course,false,target-not-indexable-or-unverified,legacy-redirect-decisions.json,,,target-not-indexable-or-unverified
https://rockbusters.net/event/bouldering-albarracin,/event/bouldering-albarracin,/event,true,false,/trips/bouldering-albarracin,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/bouldering-albarracin,
https://rockbusters.net/event/trad-and-multipitch-climbing,/event/trad-and-multipitch-climbing,/event,true,false,/trips/multipitch-climbing-course,false,target-not-indexable-or-unverified,legacy-redirect-decisions.json,,,target-not-indexable-or-unverified
https://rockbusters.net/event/sandstone-climbing,/event/sandstone-climbing,/event,true,false,/trips/sandstone-climbing,false,target-not-indexable-or-unverified,legacy-redirect-decisions.json,,,target-not-indexable-or-unverified
https://rockbusters.net/event/climbing-coaching-on-sight-red-point,/event/climbing-coaching-on-sight-red-point,/event,true,false,/trips/climbing-coaching-on-sight-red-point,false,target-not-indexable-or-unverified,legacy-redirect-decisions.json,,,target-not-indexable-or-unverified
https://rockbusters.net/event/climbing-coaching-footwork-balance,/event/climbing-coaching-footwork-balance,/event,true,false,/trips/climbing-coaching-footwork-balance,false,target-not-indexable-or-unverified,legacy-redirect-decisions.json,,,target-not-indexable-or-unverified
https://rockbusters.net/event/climbing-coaching-overhangs,/event/climbing-coaching-overhangs,/event,true,false,/trips/climbing-coaching-overhangs,false,target-not-indexable-or-unverified,legacy-redirect-decisions.json,,,target-not-indexable-or-unverified
https://rockbusters.net/event/climbing-weekends,/event/climbing-weekends,/event,true,false,,false,missing-target,,,,missing-target
https://rockbusters.net/event/christmas-climbing-holiday,/event/christmas-climbing-holiday,/event,true,false,,false,missing-target,,,,missing-target
https://rockbusters.net/event/easter-climbing-in-sella,/event/easter-climbing-in-sella,/event,true,false,,false,missing-target,,,,missing-target
https://rockbusters.net/event/rockbusters-climbing-express,/event/rockbusters-climbing-express,/event,true,false,/trips,true,missing-target,legacy-redirect-decisions.json,,,approved-browse-fallback-not-equivalent
https://rockbusters.net/event/climbing-trip-spain,/event/climbing-trip-spain,/event,true,false,/trips/climbing-trip-spain,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/climbing-trip-spain,
https://rockbusters.net/event/rockbusters-private-guiding,/event/rockbusters-private-guiding,/event,true,false,/trips,true,missing-target,legacy-redirect-decisions.json,,,approved-browse-fallback-not-equivalent
https://rockbusters.net/event/adam-ondra-on-sight-red-point,/event/adam-ondra-on-sight-red-point,/event,true,false,/trips/adam-ondra-on-sight-red-point,false,target-not-indexable-or-unverified,legacy-redirect-decisions.json,,,target-not-indexable-or-unverified
https://rockbusters.net/event/patxi-usobiaga-training,/event/patxi-usobiaga-training,/event,true,false,/trips/patxi-usobiaga-training,false,target-not-indexable-or-unverified,legacy-redirect-decisions.json,,,target-not-indexable-or-unverified
https://rockbusters.net/event/biomechanica-funcional,/event/biomechanica-funcional,/event,true,false,,false,missing-target,,,,missing-target
https://rockbusters.net/event/adam-ondra-patxi-usobiaga-work-shop,/event/adam-ondra-patxi-usobiaga-work-shop,/event,true,false,,false,missing-target,,,,missing-target
https://rockbusters.net/event/daila-ojeda-climbing-work-shop,/event/daila-ojeda-climbing-work-shop,/event,true,false,,false,missing-target,,,,missing-target
https://rockbusters.net/event/hazel-findlay-mental-coaching,/event/hazel-findlay-mental-coaching,/event,true,false,/trips/hazel-findlay-mental-coaching,false,target-not-indexable-or-unverified,legacy-redirect-decisions.json,,,target-not-indexable-or-unverified
https://rockbusters.net/event/alpine-rock-climbing-in-chamonix,/event/alpine-rock-climbing-in-chamonix,/event,true,false,/trips/big-wall-climbing-in-chamonix,false,missing-target,legacy-redirect-decisions.json,,,missing-target
https://rockbusters.net/event/klemen-becan-performance-coaching-workshop,/event/klemen-becan-performance-coaching-workshop,/event,true,false,/trips/climbing-technique-mental-coaching,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/climbing-technique-mental-coaching,
https://rockbusters.net/event/klemen-becan-performance-coaching-privat,/event/klemen-becan-performance-coaching-privat,/event,true,false,/trips,true,missing-target,legacy-redirect-decisions.json,,,approved-browse-fallback-not-equivalent
https://rockbusters.net/event/deep-water-solo-sailing-mallorca,/event/deep-water-solo-sailing-mallorca,/event,true,false,,false,missing-target,,,,missing-target
https://rockbusters.net/event/rockbusters-summer-2018,/event/rockbusters-summer-2018,/event,true,false,/trips,true,missing-target,legacy-redirect-decisions.json,,,approved-browse-fallback-not-equivalent
https://rockbusters.net/event-date/klemen-becan-performance-coaching-workshop--2018-07-14-203,/event-date/klemen-becan-performance-coaching-workshop--2018-07-14-203,/event-date,true,false,/trips?category=performance-technique-camps,false,category-fallback-ready,legacy-redirect-decisions.json,,,category-fallback-ready
https://rockbusters.net/event-date/climbing-trip-europe--2018-08-25-183,/event-date/climbing-trip-europe--2018-08-25-183,/event-date,true,false,/trips?category=expeditions,false,category-fallback-ready,legacy-redirect-decisions.json,,,category-fallback-ready
https://rockbusters.net/event-date/sport-climbing--2018-10-06-188,/event-date/sport-climbing--2018-10-06-188,/event-date,true,false,/trips?category=sport-climbing-holidays,false,category-fallback-ready,legacy-redirect-decisions.json,,,category-fallback-ready
https://rockbusters.net/event-date/beginners-climbing--2018-07-07-214,/event-date/beginners-climbing--2018-07-07-214,/event-date,true,false,/trips/beginner-climbing-course/sella,true,ready-indexable-equivalent-variant,all-old-url-inventory.csv,historical-equivalent-variant,/trips/beginner-climbing-course/sella,
https://rockbusters.net/event-date/klemen-becan-performance-coaching-workshop--2018-05-19-182,/event-date/klemen-becan-performance-coaching-workshop--2018-05-19-182,/event-date,true,false,/trips/climbing-technique-mental-coaching/rodellar,true,ready-indexable-equivalent-variant,all-old-url-inventory.csv,historical-equivalent-variant,/trips/climbing-technique-mental-coaching/rodellar,
https://rockbusters.net/event-date/girls-climbing--2018-06-09-174,/event-date/girls-climbing--2018-06-09-174,/event-date,true,false,/trips?category=sport-climbing-holidays,false,category-fallback-ready,legacy-redirect-decisions.json,,,category-fallback-ready
https://rockbusters.net/event-date/climbing-trip-spain--2018-04-14-151,/event-date/climbing-trip-spain--2018-04-14-151,/event-date,true,false,/trips/climbing-trip-spain/margalef,true,ready-indexable-equivalent-variant,all-old-url-inventory.csv,historical-equivalent-variant,/trips/climbing-trip-spain/margalef,
https://rockbusters.net/event-date/bouldering-albarracin--2018-04-07-154,/event-date/bouldering-albarracin--2018-04-07-154,/event-date,true,false,/trips/bouldering-albarracin/albarracin,true,ready-indexable-equivalent-variant,all-old-url-inventory.csv,historical-equivalent-variant,/trips/bouldering-albarracin/albarracin,
https://rockbusters.net/event-date/adam-ondra-patxi-usobiaga-work-shop--2018-03-17-140,/event-date/adam-ondra-patxi-usobiaga-work-shop--2018-03-17-140,/event-date,true,false,/trips?category=performance-technique-camps,false,category-fallback-ready,legacy-redirect-decisions.json,,,category-fallback-ready
https://rockbusters.net/event-date/adam-ondra-patxi-usobiaga-work-shop--2018-03-10-132,/event-date/adam-ondra-patxi-usobiaga-work-shop--2018-03-10-132,/event-date,true,false,/trips?category=performance-technique-camps,false,category-fallback-ready,legacy-redirect-decisions.json,,,category-fallback-ready
https://rockbusters.net/event-date/climbing-trip-spain--2018-03-31-133,/event-date/climbing-trip-spain--2018-03-31-133,/event-date,true,false,/trips?category=expeditions,false,category-fallback-ready,legacy-redirect-decisions.json,,,category-fallback-ready
https://rockbusters.net/event-date/climbing-trip-spain--2018-04-07-142,/event-date/climbing-trip-spain--2018-04-07-142,/event-date,true,false,/trips?category=expeditions,false,category-fallback-ready,legacy-redirect-decisions.json,,,category-fallback-ready
https://rockbusters.net/event-date/sandstone-climbing--2018-06-23-178,/event-date/sandstone-climbing--2018-06-23-178,/event-date,true,false,/trips?category=trad-multipitch,false,category-fallback-empty-category,legacy-redirect-decisions.json,,,category-fallback-empty-category
https://rockbusters.net/team-member/daila-ojeda-pro-climber,/team-member/daila-ojeda-pro-climber,/team-member,true,false,/team/daila-ojeda-pro-climber,true,unreviewed,sitemap-redirect-mapping.csv,same-slug-content-record,/team/daila-ojeda-pro-climber,
https://rockbusters.net/event-date/bouldering-albarracin--2026-10-31-894/,/event-date/bouldering-albarracin--2026-10-31-894,/event-date,false,false,/trips/bouldering-albarracin/albarracin?date=2026-10-31-to-2026-11-14,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/bouldering-albarracin/albarracin?date=2026-10-31-to-2026-11-14,
https://rockbusters.net/event-date/europe-rock-climbing-trip--2026-09-19-784/,/event-date/europe-rock-climbing-trip--2026-09-19-784,/event-date,false,false,/trips/europe-rock-climbing-trip/gorges-du-tarn?date=2026-09-19-to-2026-09-26,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/europe-rock-climbing-trip/gorges-du-tarn?date=2026-09-19-to-2026-09-26,
https://rockbusters.net/event-date/europe-rock-climbing-trip--2026-09-26-783/,/event-date/europe-rock-climbing-trip--2026-09-26-783,/event-date,false,false,/trips/europe-rock-climbing-trip/margalef?date=2026-09-26-to-2026-10-03,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/europe-rock-climbing-trip/margalef?date=2026-09-26-to-2026-10-03,
https://rockbusters.net/event-date/europe-rock-climbing-trip--2026-10-03-782/,/event-date/europe-rock-climbing-trip--2026-10-03-782,/event-date,false,false,/trips/europe-rock-climbing-trip/rodellar?date=2026-10-03-to-2026-10-10,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/europe-rock-climbing-trip/rodellar?date=2026-10-03-to-2026-10-10,
https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-08-21-829/,/event-date/europe-rock-climbing-trip--2027-08-21-829,/event-date,false,false,/trips/europe-rock-climbing-trip/labske-udoli?date=2027-08-21-to-2027-08-28,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/europe-rock-climbing-trip/labske-udoli?date=2027-08-21-to-2027-08-28,
https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-08-28-830/,/event-date/europe-rock-climbing-trip--2027-08-28-830,/event-date,false,false,/trips/europe-rock-climbing-trip/frankenjura?date=2027-08-28-to-2027-09-04,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/europe-rock-climbing-trip/frankenjura?date=2027-08-28-to-2027-09-04,
https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-09-04-831/,/event-date/europe-rock-climbing-trip--2027-09-04-831,/event-date,false,false,/trips/europe-rock-climbing-trip/zillertal?date=2027-09-04-to-2027-09-11,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/europe-rock-climbing-trip/zillertal?date=2027-09-04-to-2027-09-11,
https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-09-11-832/,/event-date/europe-rock-climbing-trip--2027-09-11-832,/event-date,false,false,/trips/europe-rock-climbing-trip/finale-ligure?date=2027-09-11-to-2027-09-18,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/europe-rock-climbing-trip/finale-ligure?date=2027-09-11-to-2027-09-18,
https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-09-18-833/,/event-date/europe-rock-climbing-trip--2027-09-18-833,/event-date,false,false,/trips/europe-rock-climbing-trip/ceuse?date=2027-09-18-to-2027-09-25,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/europe-rock-climbing-trip/ceuse?date=2027-09-18-to-2027-09-25,
https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-09-25-834/,/event-date/europe-rock-climbing-trip--2027-09-25-834,/event-date,false,false,/trips/europe-rock-climbing-trip/gorges-du-tarn?date=2027-09-25-to-2027-10-02,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/europe-rock-climbing-trip/gorges-du-tarn?date=2027-09-25-to-2027-10-02,
https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-10-02-835/,/event-date/europe-rock-climbing-trip--2027-10-02-835,/event-date,false,false,/trips/europe-rock-climbing-trip/margalef?date=2027-10-02-to-2027-10-09,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/europe-rock-climbing-trip/margalef?date=2027-10-02-to-2027-10-09,
https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-08-21-828/,/event-date/europe-rock-climbing-trip--2027-08-21-828,/event-date,false,false,/trips/europe-rock-climbing-trip/europe-tour?date=2027-08-21-to-2027-10-16,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/europe-rock-climbing-trip/europe-tour?date=2027-08-21-to-2027-10-16,
https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-10-09-836/,/event-date/europe-rock-climbing-trip--2027-10-09-836,/event-date,false,false,/trips/europe-rock-climbing-trip/rodellar?date=2027-10-09-to-2027-10-16,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/europe-rock-climbing-trip/rodellar?date=2027-10-09-to-2027-10-16,
https://rockbusters.net/event-date/climbing-trip-spain--2027-02-20-859/,/event-date/climbing-trip-spain--2027-02-20-859,/event-date,false,false,/trips/climbing-trip-spain/sella?date=2027-02-20-to-2027-02-27,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/climbing-trip-spain/sella?date=2027-02-20-to-2027-02-27,
https://rockbusters.net/event-date/climbing-trip-spain--2027-02-27-860/,/event-date/climbing-trip-spain--2027-02-27-860,/event-date,false,false,/trips/climbing-trip-spain/chulilla?date=2027-02-27-to-2027-03-06,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/climbing-trip-spain/chulilla?date=2027-02-27-to-2027-03-06,
https://rockbusters.net/event-date/climbing-trip-spain--2027-03-06-861/,/event-date/climbing-trip-spain--2027-03-06-861,/event-date,false,false,/trips/climbing-trip-spain/siurana?date=2027-03-06-to-2027-03-13,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/climbing-trip-spain/siurana?date=2027-03-06-to-2027-03-13,
https://rockbusters.net/event-date/climbing-trip-spain--2027-02-20-858/,/event-date/climbing-trip-spain--2027-02-20-858,/event-date,false,false,/trips/climbing-trip-spain/spain-tour?date=2027-02-20-to-2027-03-20,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/climbing-trip-spain/spain-tour?date=2027-02-20-to-2027-03-20,
https://rockbusters.net/event-date/climbing-trip-spain--2027-03-13-862/,/event-date/climbing-trip-spain--2027-03-13-862,/event-date,false,false,/trips/climbing-trip-spain/margalef?date=2027-03-13-to-2027-03-20,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/climbing-trip-spain/margalef?date=2027-03-13-to-2027-03-20,
https://rockbusters.net/event-date/deep-water-solo-mallorca--2026-09-26-840/,/event-date/deep-water-solo-mallorca--2026-09-26-840,/event-date,false,false,/trips/deep-water-solo-mallorca/mallorca?date=2026-09-26-to-2026-10-03,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/deep-water-solo-mallorca/mallorca?date=2026-09-26-to-2026-10-03,
https://rockbusters.net/event-date/deep-water-solo-mallorca--2026-10-03-841/,/event-date/deep-water-solo-mallorca--2026-10-03-841,/event-date,false,false,/trips/deep-water-solo-mallorca/mallorca?date=2026-10-03-to-2026-10-10,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/deep-water-solo-mallorca/mallorca?date=2026-10-03-to-2026-10-10,
https://rockbusters.net/event-date/deep-water-solo-mallorca--2026-09-26-842/,/event-date/deep-water-solo-mallorca--2026-09-26-842,/event-date,false,false,/trips/deep-water-solo-mallorca/mallorca?date=2026-09-26-to-2026-10-10,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/deep-water-solo-mallorca/mallorca?date=2026-09-26-to-2026-10-10,
https://rockbusters.net/event-date/woman-climbing--2026-10-17-846/,/event-date/woman-climbing--2026-10-17-846,/event-date,false,false,/trips/woman-climbing/cuenca?date=2026-10-17-to-2026-10-24,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/woman-climbing/cuenca?date=2026-10-17-to-2026-10-24,
https://rockbusters.net/event-date/woman-climbing--2027-03-20-871/,/event-date/woman-climbing--2027-03-20-871,/event-date,false,false,/trips/woman-climbing/cuenca?date=2027-03-20-to-2027-03-27,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/woman-climbing/cuenca?date=2027-03-20-to-2027-03-27,
https://rockbusters.net/event-date/woman-climbing--2027-10-09-872/,/event-date/woman-climbing--2027-10-09-872,/event-date,false,false,/trips/woman-climbing/cuenca?date=2027-10-09-to-2027-10-16,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/woman-climbing/cuenca?date=2027-10-09-to-2027-10-16,
https://rockbusters.net/event-date/climbing-technique-mental-coaching--2026-11-14-844/,/event-date/climbing-technique-mental-coaching--2026-11-14-844,/event-date,false,false,/trips/climbing-technique-mental-coaching/kyparissi?date=2026-11-14-to-2026-11-21,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/climbing-technique-mental-coaching/kyparissi?date=2026-11-14-to-2026-11-21,
https://rockbusters.net/event-date/climbing-technique-mental-coaching--2026-11-14-843/,/event-date/climbing-technique-mental-coaching--2026-11-14-843,/event-date,false,false,/trips/climbing-technique-mental-coaching/kyparissi?date=2026-11-14-to-2026-11-28,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/climbing-technique-mental-coaching/kyparissi?date=2026-11-14-to-2026-11-28,
https://rockbusters.net/event-date/climbing-technique-mental-coaching--2026-11-21-845/,/event-date/climbing-technique-mental-coaching--2026-11-21-845,/event-date,false,false,/trips/climbing-technique-mental-coaching/kyparissi?date=2026-11-21-to-2026-11-28,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/climbing-technique-mental-coaching/kyparissi?date=2026-11-21-to-2026-11-28,
https://rockbusters.net/event-date/climbing-technique-mental-coaching--2027-05-08-826/,/event-date/climbing-technique-mental-coaching--2027-05-08-826,/event-date,false,false,/trips/climbing-technique-mental-coaching/rodellar?date=2027-05-08-to-2027-05-15,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/climbing-technique-mental-coaching/rodellar?date=2027-05-08-to-2027-05-15,
https://rockbusters.net/event-date/climbing-technique-mental-coaching--2027-05-08-825/,/event-date/climbing-technique-mental-coaching--2027-05-08-825,/event-date,false,false,/trips/climbing-technique-mental-coaching/rodellar?date=2027-05-08-to-2027-05-22,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/climbing-technique-mental-coaching/rodellar?date=2027-05-08-to-2027-05-22,
https://rockbusters.net/event-date/climbing-technique-mental-coaching--2027-05-15-827/,/event-date/climbing-technique-mental-coaching--2027-05-15-827,/event-date,false,false,/trips/climbing-technique-mental-coaching/rodellar?date=2027-05-15-to-2027-05-22,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/climbing-technique-mental-coaching/rodellar?date=2027-05-15-to-2027-05-22,
https://rockbusters.net/event-date/sport-climbing--2026-09-26-752/,/event-date/sport-climbing--2026-09-26-752,/event-date,false,false,/trips/sport-climbing/kalymnos?date=2026-09-26-to-2026-10-03,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/kalymnos?date=2026-09-26-to-2026-10-03,
https://rockbusters.net/event-date/sport-climbing--2026-10-03-852/,/event-date/sport-climbing--2026-10-03-852,/event-date,false,false,/trips/sport-climbing/kalymnos?date=2026-10-03-to-2026-10-10,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/kalymnos?date=2026-10-03-to-2026-10-10,
https://rockbusters.net/event-date/sport-climbing--2026-09-26-853/,/event-date/sport-climbing--2026-09-26-853,/event-date,false,false,/trips/sport-climbing/kalymnos?date=2026-09-26-to-2026-10-10,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/kalymnos?date=2026-09-26-to-2026-10-10,
https://rockbusters.net/event-date/sport-climbing--2026-12-19-820/,/event-date/sport-climbing--2026-12-19-820,/event-date,false,false,/trips/sport-climbing/sella?date=2026-12-19-to-2026-12-26,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/sella?date=2026-12-19-to-2026-12-26,
https://rockbusters.net/event-date/sport-climbing--2026-12-19-819/,/event-date/sport-climbing--2026-12-19-819,/event-date,false,false,/trips/sport-climbing/sella?date=2026-12-19-to-2027-01-02,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/sella?date=2026-12-19-to-2027-01-02,
https://rockbusters.net/event-date/sport-climbing--2026-12-26-821/,/event-date/sport-climbing--2026-12-26-821,/event-date,false,false,/trips/sport-climbing/sella?date=2026-12-26-to-2027-01-02,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/sella?date=2026-12-26-to-2027-01-02,
https://rockbusters.net/event-date/sport-climbing--2027-01-23-864/,/event-date/sport-climbing--2027-01-23-864,/event-date,false,false,/trips/sport-climbing/leonidio?date=2027-01-23-to-2027-01-30,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/leonidio?date=2027-01-23-to-2027-01-30,
https://rockbusters.net/event-date/sport-climbing--2027-01-23-812/,/event-date/sport-climbing--2027-01-23-812,/event-date,false,false,/trips/sport-climbing/leonidio?date=2027-01-23-to-2027-02-06,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/leonidio?date=2027-01-23-to-2027-02-06,
https://rockbusters.net/event-date/sport-climbing--2027-01-30-865/,/event-date/sport-climbing--2027-01-30-865,/event-date,false,false,/trips/sport-climbing/leonidio?date=2027-01-30-to-2027-02-06,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/leonidio?date=2027-01-30-to-2027-02-06,
https://rockbusters.net/event-date/sport-climbing--2027-03-20-823/,/event-date/sport-climbing--2027-03-20-823,/event-date,false,false,/trips/sport-climbing/istria?date=2027-03-20-to-2027-03-27,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/istria?date=2027-03-20-to-2027-03-27,
https://rockbusters.net/event-date/sport-climbing--2027-03-20-822/,/event-date/sport-climbing--2027-03-20-822,/event-date,false,false,/trips/sport-climbing/istria?date=2027-03-20-to-2027-04-03,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/istria?date=2027-03-20-to-2027-04-03,
https://rockbusters.net/event-date/sport-climbing--2027-03-27-824/,/event-date/sport-climbing--2027-03-27-824,/event-date,false,false,/trips/sport-climbing/istria?date=2027-03-27-to-2027-04-03,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/istria?date=2027-03-27-to-2027-04-03,
https://rockbusters.net/event-date/sport-climbing--2027-04-17-892/,/event-date/sport-climbing--2027-04-17-892,/event-date,false,false,/trips/sport-climbing/finale-ligure?date=2027-04-17-to-2027-04-24,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/finale-ligure?date=2027-04-17-to-2027-04-24,
https://rockbusters.net/event-date/sport-climbing--2027-04-17-891/,/event-date/sport-climbing--2027-04-17-891,/event-date,false,false,/trips/sport-climbing/finale-ligure?date=2027-04-17-to-2027-05-01,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/finale-ligure?date=2027-04-17-to-2027-05-01,
https://rockbusters.net/event-date/sport-climbing--2027-04-24-893/,/event-date/sport-climbing--2027-04-24-893,/event-date,false,false,/trips/sport-climbing/finale-ligure?date=2027-04-24-to-2027-05-01,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/finale-ligure?date=2027-04-24-to-2027-05-01,
https://rockbusters.net/event-date/sport-climbing--2027-06-19-878/,/event-date/sport-climbing--2027-06-19-878,/event-date,false,false,/trips/sport-climbing/dolomites?date=2027-06-19-to-2027-06-26,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/dolomites?date=2027-06-19-to-2027-06-26,
https://rockbusters.net/event-date/sport-climbing--2027-06-26-879/,/event-date/sport-climbing--2027-06-26-879,/event-date,false,false,/trips/sport-climbing/dolomites?date=2027-06-26-to-2027-07-03,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/dolomites?date=2027-06-26-to-2027-07-03,
https://rockbusters.net/event-date/sport-climbing--2027-06-19-880/,/event-date/sport-climbing--2027-06-19-880,/event-date,false,false,/trips/sport-climbing/dolomites?date=2027-06-19-to-2027-07-03,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/dolomites?date=2027-06-19-to-2027-07-03,
https://rockbusters.net/event-date/sport-climbing--2027-07-24-881/,/event-date/sport-climbing--2027-07-24-881,/event-date,false,false,/trips/sport-climbing/dolomites?date=2027-07-24-to-2027-07-31,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/dolomites?date=2027-07-24-to-2027-07-31,
https://rockbusters.net/event-date/sport-climbing--2027-07-24-882/,/event-date/sport-climbing--2027-07-24-882,/event-date,false,false,/trips/sport-climbing/dolomites?date=2027-07-24-to-2027-08-07,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/dolomites?date=2027-07-24-to-2027-08-07,
https://rockbusters.net/event-date/sport-climbing--2027-07-31-883/,/event-date/sport-climbing--2027-07-31-883,/event-date,false,false,/trips/sport-climbing/dolomites?date=2027-07-31-to-2027-08-07,true,tier1-exact,tier1-redirect-readiness.csv,verified-tier1-identity,/trips/sport-climbing/dolomites?date=2027-07-31-to-2027-08-07,
